t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,acom_x,acom_y,acom_z,arp_r,arp_p,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.0200,-0.00018,0.00000,0.75223,1.00000,-0.00000,-0.00091,-0.00000,0.03507,0.00008,0.68477,0.68450,0.00183,0.00007,2,0.03448,0.00183,0.034481,0.00969,-1.2402,-0.0003,0.0894,-0.0005,-0.8104,0.0002,0.0750,0,0.08500,0.03000,0.0418,0.0418,0.016647,0.118087,1.5271,-0.1082,153.7018,3.9737,-0.1458,158.7092,1.5253,0.0904,153.4907,3.9724,0.1272,158.4993,-0.010696,-0.000490,153.7011,-0.014666,-0.000444,158.7092,-0.010700,0.000551,153.4901,-0.014676,0.000512,158.4993,-0.32371,0.00004,-0.00002,0.70582,-0.38071,0.00000,-0.32371,-0.00003,0.00002,0.70581,-0.38071,-0.00002,0.00088,0.00110,0.00088,0.00110,0.46799,-0.20765,0.10368,-11.63904,3.68069,0.07889,0.46234,0.20686,-0.10253,-11.62176,3.67486,-0.08724,-1.33970,-1.04906,-1.33960,-1.04904,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0220,-0.00019,0.00000,0.75224,1.00000,-0.00000,-0.00090,-0.00000,0.03507,0.00008,0.68478,0.68449,0.00182,0.00007,2,0.03450,0.00182,0.034500,0.00905,-1.2205,-0.0003,0.0582,-0.0004,-0.7600,0.0002,0.0292,0,0.08500,0.03000,0.0349,0.0349,0.019387,0.118081,0.9944,-0.1074,154.5611,3.3375,-0.1450,159.5957,0.9926,0.0922,154.3505,3.3362,0.1287,159.3864,-0.008270,-0.000495,154.5607,-0.011925,-0.000450,159.5957,-0.008271,0.000546,154.3500,-0.011931,0.000508,159.3864,-0.32381,0.00004,-0.00002,0.70595,-0.38077,0.00001,-0.32381,-0.00003,0.00002,0.70595,-0.38077,-0.00002,0.00082,0.00110,0.00082,0.00110,0.56052,-0.20883,0.10337,-11.50682,4.04856,0.08006,0.55490,0.20818,-0.10230,-11.48957,4.04274,-0.08700,-1.34098,-1.05736,-1.34085,-1.05734,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0240,-0.00020,0.00000,0.75224,1.00000,-0.00000,-0.00089,-0.00000,0.03507,0.00008,0.68478,0.68449,0.00180,0.00007,2,0.03452,0.00180,0.034517,0.00843,-1.1990,-0.0003,0.0319,-0.0004,-0.7163,0.0002,-0.0129,0,0.08500,0.03000,0.0291,0.0291,0.021728,0.118076,0.5454,-0.1068,155.3064,2.7970,-0.1442,160.3569,0.5437,0.0938,155.0960,2.7957,0.1300,160.1480,-0.006197,-0.000500,155.3062,-0.009583,-0.000456,160.3569,-0.006195,0.000542,155.0958,-0.009586,0.000504,160.1480,-0.32391,0.00004,-0.00002,0.70609,-0.38082,0.00001,-0.32390,-0.00003,0.00002,0.70609,-0.38082,-0.00002,0.00077,0.00109,0.00077,0.00109,0.64229,-0.20984,0.10315,-11.38935,4.36681,0.08104,0.63669,0.20929,-0.10214,-11.37213,4.36099,-0.08680,-1.34104,-1.06417,-1.34090,-1.06414,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0260,-0.00020,0.00000,0.75224,1.00000,-0.00000,-0.00088,-0.00000,0.03507,0.00008,0.68479,0.68448,0.00178,0.00007,2,0.03453,0.00178,0.034533,0.00783,-1.1765,-0.0003,0.0098,-0.0003,-0.6784,0.0003,-0.0516,0,0.08500,0.03000,0.0243,0.0243,0.023734,0.118071,0.1676,-0.1062,155.9537,2.3381,-0.1434,161.0116,0.1658,0.0952,155.7436,2.3369,0.1312,160.8031,-0.004420,-0.000504,155.9536,-0.007575,-0.000460,161.0116,-0.004415,0.000539,155.7435,-0.007576,0.000501,160.8031,-0.32401,0.00004,-0.00002,0.70624,-0.38088,0.00001,-0.32401,-0.00003,0.00002,0.70623,-0.38088,-0.00003,0.00071,0.00109,0.00071,0.00109,0.71476,-0.21070,0.10300,-11.28454,4.64264,0.08187,0.70917,0.21023,-0.10204,-11.26734,4.63683,-0.08664,-1.34010,-1.06972,-1.33995,-1.06969,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0280,-0.00021,0.00000,0.75224,1.00000,-0.00000,-0.00087,-0.00000,0.03507,0.00008,0.68479,0.68448,0.00176,0.00007,2,0.03455,0.00176,0.034548,0.00724,-1.1533,-0.0003,-0.0088,-0.0003,-0.6454,0.0003,-0.0870,0,0.08500,0.03000,0.0202,0.0202,0.025459,0.118068,-0.1499,-0.1057,156.5167,1.9496,-0.1428,161.5772,-0.1516,0.0964,156.3068,1.9484,0.1322,161.3690,-0.002891,-0.000507,156.5168,-0.005850,-0.000464,161.5772,-0.002884,0.000537,156.3069,-0.005848,0.000498,161.3690,-0.32411,0.00004,-0.00002,0.70638,-0.38093,0.00002,-0.32411,-0.00003,0.00002,0.70637,-0.38093,-0.00003,0.00066,0.00109,0.00066,0.00109,0.77916,-0.21144,0.10291,-11.19065,4.88217,0.08256,0.77359,0.21102,-0.10198,-11.17347,4.87635,-0.08651,-1.33836,-1.07420,-1.33819,-1.07416,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0300,-0.00022,0.00000,0.75224,1.00000,-0.00000,-0.00086,-0.00000,0.03507,0.00008,0.68480,0.68447,0.00173,0.00007,2,0.03456,0.00173,0.034561,0.00668,-1.1298,-0.0003,-0.0244,-0.0002,-0.6167,0.0003,-0.1195,0,0.08500,0.03000,0.0167,0.0168,0.026945,0.118065,-0.4162,-0.1053,157.0067,1.6222,-0.1422,162.0694,-0.4180,0.0975,156.7970,1.6211,0.1332,161.8616,-0.001572,-0.000510,157.0069,-0.004363,-0.000467,162.0694,-0.001564,0.000535,156.7972,-0.004359,0.000496,161.8616,-0.32422,0.00004,-0.00002,0.70652,-0.38098,0.00002,-0.32422,-0.00003,0.00002,0.70652,-0.38098,-0.00004,0.00060,0.00109,0.00060,0.00109,0.83654,-0.21205,0.10286,-11.10622,5.09055,0.08315,0.83098,0.21167,-0.10197,-11.08906,5.08474,-0.08640,-1.33597,-1.07777,-1.33580,-1.07774,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0320,-0.00022,0.00000,0.75223,1.00000,-0.00000,-0.00084,-0.00000,0.03507,0.00008,0.68480,0.68446,0.00171,0.00007,2,0.03457,0.00171,0.034574,0.00614,-1.1065,-0.0004,-0.0375,-0.0002,-0.5917,0.0003,-0.1494,0,0.08500,0.03000,0.0139,0.0139,0.028228,0.118062,-0.6396,-0.1050,157.4330,1.3465,-0.1417,162.4979,-0.6413,0.0984,157.2234,1.3454,0.1340,162.2904,-0.000431,-0.000512,157.4332,-0.003078,-0.000470,162.4979,-0.000421,0.000534,157.2237,-0.003073,0.000495,162.2904,-0.32433,0.00004,-0.00002,0.70667,-0.38103,0.00003,-0.32433,-0.00003,0.00002,0.70666,-0.38103,-0.00004,0.00054,0.00109,0.00054,0.00109,0.88777,-0.21258,0.10285,-11.03004,5.27219,0.08363,0.88222,0.21222,-0.10199,-11.01289,5.26638,-0.08632,-1.33308,-1.08059,-1.33290,-1.08055,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0340,-0.00023,0.00000,0.75223,1.00000,-0.00000,-0.00083,-0.00000,0.03507,0.00008,0.68480,0.68445,0.00169,0.00007,2,0.03459,0.00169,0.034585,0.00564,-1.0837,-0.0004,-0.0485,-0.0002,-0.5700,0.0003,-0.1767,0,0.08500,0.03000,0.0115,0.0115,0.029341,0.118060,-0.8268,-0.1047,157.8037,1.1143,-0.1412,162.8708,-0.8285,0.0991,157.5943,1.1132,0.1347,162.6635,0.000560,-0.000514,157.8040,-0.001965,-0.000472,162.8708,0.000571,0.000532,157.5946,-0.001958,0.000493,162.6635,-0.32444,0.00004,-0.00002,0.70681,-0.38108,0.00003,-0.32444,-0.00003,0.00002,0.70681,-0.38108,-0.00004,0.00047,0.00109,0.00047,0.00109,0.93359,-0.21302,0.10286,-10.96109,5.43080,0.08404,0.92805,0.21268,-0.10203,-10.94395,5.42499,-0.08626,-1.32983,-1.08277,-1.32964,-1.08273,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0360,-0.00024,0.00000,0.75222,1.00000,-0.00000,-0.00082,-0.00000,0.03507,0.00008,0.68480,0.68444,0.00166,0.00007,2,0.03460,0.00166,0.034596,0.00517,-1.0616,-0.0004,-0.0577,-0.0001,-0.5511,0.0003,-0.2019,0,0.08500,0.03000,0.0095,0.0095,0.030308,0.118058,-0.9835,-0.1044,158.1261,0.9189,-0.1408,163.1951,-0.9852,0.0998,157.9167,0.9178,0.1352,162.9879,0.001422,-0.000516,158.1264,-0.000997,-0.000474,163.1951,0.001434,0.000531,157.9171,-0.000989,0.000492,162.9879,-0.32455,0.00004,-0.00002,0.70696,-0.38112,0.00003,-0.32455,-0.00003,0.00002,0.70696,-0.38112,-0.00005,0.00041,0.00109,0.00041,0.00109,0.97465,-0.21340,0.10290,-10.89851,5.56956,0.08437,0.96912,0.21306,-0.10209,-10.88138,5.56375,-0.08621,-1.32630,-1.08441,-1.32611,-1.08437,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0380,-0.00024,0.00000,0.75222,1.00000,-0.00000,-0.00080,-0.00000,0.03508,0.00008,0.68480,0.68443,0.00163,0.00007,2,0.03461,0.00163,0.034605,0.00472,-1.0403,-0.0004,-0.0654,-0.0001,-0.5347,0.0004,-0.2249,0,0.08500,0.03000,0.0078,0.0078,0.031151,0.118056,-1.1146,-0.1042,158.4062,0.7544,-0.1404,163.4769,-1.1163,0.1004,158.1969,0.7534,0.1357,163.2699,0.002174,-0.000517,158.4066,-0.000154,-0.000476,163.4769,0.002187,0.000531,158.1973,-0.000145,0.000492,163.2699,-0.32466,0.00004,-0.00002,0.70711,-0.38117,0.00004,-0.32466,-0.00003,0.00002,0.70710,-0.38117,-0.00005,0.00035,0.00108,0.00035,0.00109,1.01151,-0.21372,0.10295,-10.84158,5.69116,0.08465,1.00599,0.21337,-0.10217,-10.82445,5.68535,-0.08617,-1.32259,-1.08561,-1.32240,-1.08557,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0400,-0.00025,0.00000,0.75221,1.00000,-0.00000,-0.00079,-0.00000,0.03508,0.00008,0.68479,0.68443,0.00160,0.00007,2,0.03461,0.00160,0.034614,0.00431,-1.0201,-0.0004,-0.0718,-0.0001,-0.5204,0.0004,-0.2461,0,0.08500,0.03000,0.0064,0.0064,0.031888,0.118054,-1.2241,-0.1040,158.6497,0.6161,-0.1401,163.7219,-1.2258,0.1009,158.4405,0.6151,0.1361,163.5150,0.002833,-0.000518,158.6501,0.000583,-0.000478,163.7219,0.002847,0.000530,158.4409,0.000593,0.000491,163.5150,-0.32477,0.00003,-0.00002,0.70725,-0.38121,0.00004,-0.32477,-0.00003,0.00002,0.70725,-0.38121,-0.00006,0.00028,0.00108,0.00028,0.00109,1.04465,-0.21399,0.10302,-10.78968,5.79791,0.08487,1.03914,0.21364,-0.10226,-10.77256,5.79210,-0.08614,-1.31877,-1.08645,-1.31858,-1.08640,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0420,-0.00025,0.00000,0.75220,1.00000,-0.00000,-0.00077,-0.00000,0.03508,0.00008,0.68479,0.68442,0.00157,0.00007,2,0.03462,0.00157,0.034622,0.00393,-1.0010,-0.0004,-0.0771,-0.0001,-0.5080,0.0004,-0.2656,0,0.08500,0.03000,0.0053,0.0053,0.032533,0.118053,-1.3156,-0.1038,158.8613,0.4998,-0.1397,163.9346,-1.3173,0.1013,158.6520,0.4988,0.1364,163.7277,0.003411,-0.000519,158.8617,0.001229,-0.000479,163.9346,0.003425,0.000530,158.6524,0.001240,0.000491,163.7277,-0.32489,0.00003,-0.00002,0.70740,-0.38126,0.00005,-0.32489,-0.00003,0.00002,0.70739,-0.38125,-0.00006,0.00022,0.00108,0.00022,0.00108,1.07447,-0.21422,0.10309,-10.74230,5.89177,0.08506,1.06897,0.21386,-0.10236,-10.72518,5.88596,-0.08612,-1.31489,-1.08697,-1.31471,-1.08693,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
