tick,t,FR_hip_joint_q,FR_hip_joint_dq,FR_thigh_joint_q,FR_thigh_joint_dq,FR_calf_joint_q,FR_calf_joint_dq,FL_hip_joint_q,FL_hip_joint_dq,FL_thigh_joint_q,FL_thigh_joint_dq,FL_calf_joint_q,FL_calf_joint_dq,RR_hip_joint_q,RR_hip_joint_dq,RR_thigh_joint_q,RR_thigh_joint_dq,RR_calf_joint_q,RR_calf_joint_dq,RL_hip_joint_q,RL_hip_joint_dq,RL_thigh_joint_q,RL_thigh_joint_dq,RL_calf_joint_q,RL_calf_joint_dq,root_x,root_y,root_z,root_qw,root_qx,root_qy,root_qz,root_vx,root_vy,root_vz,root_wx,root_wy,root_wz
636,1.2720,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000
637,1.2740,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
638,1.2760,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
639,1.2780,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
640,1.2800,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
641,1.2820,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
642,1.2840,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000
643,1.2860,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
644,1.2880,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
645,1.2900,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000
646,1.2920,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000
647,1.2940,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000
648,1.2960,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000
649,1.2980,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000
650,1.3000,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000
651,1.3020,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000
652,1.3040,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
653,1.3060,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,-0.00000
654,1.3080,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
655,1.3100,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
656,1.3120,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
657,1.3140,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
658,1.3160,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
659,1.3180,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
660,1.3200,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
661,1.3220,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
662,1.3240,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
663,1.3260,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
664,1.3280,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
665,1.3300,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,-0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
666,1.3320,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
667,1.3340,-0.007357,-0.000000,0.999511,0.000000,-2.001647,0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000
668,1.3360,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000
669,1.3380,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000
670,1.3400,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000
671,1.3420,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000
672,1.3440,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,-0.00000
673,1.3460,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,-0.00000
674,1.3480,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,-0.00000
675,1.3500,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000
676,1.3520,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000
677,1.3540,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000
678,1.3560,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
679,1.3580,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
680,1.3600,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
681,1.3620,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
682,1.3640,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
683,1.3660,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
684,1.3680,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000
685,1.3700,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000
686,1.3720,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000
687,1.3740,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000
688,1.3760,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,-0.00000
689,1.3780,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,-0.00000
690,1.3800,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,-0.00000
691,1.3820,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,-0.00000
692,1.3840,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,-0.00000
693,1.3860,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,-0.00000
694,1.3880,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,-0.00000
695,1.3900,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,-0.00000
696,1.3920,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,-0.00000
697,1.3940,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000
698,1.3960,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000
699,1.3980,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000
700,1.4000,-0.007357,-0.000000,0.999511,0.000000,-2.001647,-0.000000,0.007357,0.000000,0.999511,0.000000,-2.001647,-0.000000,-0.007528,0.000000,0.999509,0.000000,-2.001958,0.000000,0.007528,-0.000000,0.999509,0.000000,-2.001958,0.000000,-0.00719,-0.00000,0.24171,1.000000,0.000000,-0.000148,-0.000000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000
