t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.9700,0.00010,0.01358,0.46272,1.00000,0.00026,0.00083,0.00071,0.00868,0.00991,0.30150,0.30051,0.00166,0.01653,2,0.03486,0,0.04900,0.01900,0.004337,-0.005532,39.1628,0.004065,-0.005260,40.0303,0.000107,-0.011587,23.8582,-0.000091,-0.010581,25.0089,-0.00169,-0.05093,-0.54817,1.08928,-0.54245,0.05315,-0.00138,-0.05131,-0.54819,1.09194,-0.54541,0.05444,-0.00238,-0.00000,-0.00316,-0.00000,-0.00261,0.58267,0.14581,-1.59980,0.16585,0.22026,0.00185,0.45999,-0.12732,-0.98904,-0.00191,0.28016,-0.00027,-0.00010,-0.00097,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9750,0.00010,0.01375,0.46273,1.00000,0.00026,0.00083,0.00072,0.00868,0.01003,0.30150,0.30051,0.00166,0.01669,2,0.03486,0,0.04900,0.01900,0.004348,-0.005529,39.2346,0.004077,-0.005258,40.1013,0.000075,-0.011690,23.7863,-0.000122,-0.010674,24.9380,-0.00171,-0.05153,-0.54810,1.08910,-0.54236,0.05376,-0.00140,-0.05192,-0.54810,1.09179,-0.54535,0.05507,-0.00238,-0.00000,-0.00317,-0.00000,-0.00266,0.58891,0.14713,-1.60247,0.16665,0.22058,0.00190,0.46347,-0.12853,-0.98608,-0.00264,0.28185,-0.00027,-0.00010,-0.00097,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9800,0.00011,0.01391,0.46273,1.00000,0.00026,0.00083,0.00073,0.00868,0.01015,0.30150,0.30051,0.00166,0.01684,2,0.03487,0,0.04900,0.01900,0.004360,-0.005525,39.3066,0.004089,-0.005255,40.1725,0.000042,-0.011794,23.7142,-0.000153,-0.010768,24.8669,-0.00174,-0.05214,-0.54802,1.08893,-0.54226,0.05437,-0.00142,-0.05253,-0.54802,1.09164,-0.54529,0.05570,-0.00237,-0.00000,-0.00317,-0.00000,-0.00271,0.59519,0.14845,-1.60514,0.16745,0.22088,0.00194,0.46694,-0.12974,-0.98310,-0.00339,0.28355,-0.00027,-0.00010,-0.00098,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9850,0.00011,0.01408,0.46273,1.00000,0.00026,0.00083,0.00074,0.00868,0.01027,0.30150,0.30051,0.00166,0.01700,2,0.03487,0,0.04900,0.01900,0.004371,-0.005521,39.3788,0.004100,-0.005251,40.2440,0.000009,-0.011899,23.6419,-0.000184,-0.010863,24.7955,-0.00176,-0.05275,-0.54793,1.08875,-0.54216,0.05498,-0.00144,-0.05315,-0.54793,1.09149,-0.54522,0.05633,-0.00237,-0.00000,-0.00318,-0.00000,-0.00275,0.60151,0.14978,-1.60782,0.16825,0.22117,0.00199,0.47041,-0.13095,-0.98012,-0.00413,0.28526,-0.00027,-0.00010,-0.00098,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9900,0.00011,0.01424,0.46273,1.00000,0.00027,0.00083,0.00075,0.00868,0.01039,0.30150,0.30051,0.00166,0.01716,2,0.03487,0,0.04900,0.01900,0.004383,-0.005516,39.4513,0.004112,-0.005247,40.3156,-0.000024,-0.012005,23.5693,-0.000216,-0.010958,24.7239,-0.00178,-0.05337,-0.54785,1.08857,-0.54207,0.05559,-0.00146,-0.05376,-0.54784,1.09134,-0.54516,0.05697,-0.00237,-0.00000,-0.00319,-0.00000,-0.00280,0.60787,0.15111,-1.61050,0.16905,0.22144,0.00203,0.47387,-0.13217,-0.97712,-0.00487,0.28696,-0.00027,-0.00010,-0.00099,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9950,0.00011,0.01441,0.46273,1.00000,0.00027,0.00083,0.00076,0.00868,0.01052,0.30150,0.30051,0.00166,0.01731,2,0.03487,0,0.04900,0.01900,0.004394,-0.005510,39.5239,0.004124,-0.005243,40.3875,-0.000057,-0.012112,23.4966,-0.000248,-0.011054,24.6521,-0.00180,-0.05399,-0.54777,1.08839,-0.54197,0.05621,-0.00148,-0.05438,-0.54775,1.09118,-0.54509,0.05761,-0.00237,-0.00000,-0.00319,-0.00000,-0.00285,0.61426,0.15244,-1.61318,0.16986,0.22169,0.00208,0.47733,-0.13338,-0.97411,-0.00562,0.28867,-0.00027,-0.00010,-0.00099,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0000,0.00011,0.01458,0.46273,1.00000,0.00027,0.00083,0.00077,0.00868,0.01064,0.30150,0.30051,0.00166,0.01747,2,0.03487,0,0.04900,0.01900,0.004405,-0.005505,39.5968,0.004135,-0.005238,40.4596,-0.000091,-0.012219,23.4236,-0.000281,-0.011151,24.5800,-0.00183,-0.05461,-0.54768,1.08820,-0.54187,0.05683,-0.00150,-0.05501,-0.54766,1.09102,-0.54502,0.05825,-0.00236,-0.00000,-0.00320,-0.00000,-0.00289,0.62069,0.15378,-1.61587,0.17067,0.22193,0.00213,0.48078,-0.13460,-0.97110,-0.00636,0.29038,-0.00027,-0.00010,-0.00100,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0050,0.00011,0.01475,0.46273,1.00000,0.00027,0.00083,0.00078,0.00868,0.01076,0.30150,0.30051,0.00166,0.01763,2,0.03487,0,0.04900,0.01900,0.004416,-0.005498,39.6699,0.004147,-0.005233,40.5319,-0.000125,-0.012328,23.3504,-0.000313,-0.011249,24.5077,-0.00185,-0.05523,-0.54760,1.08802,-0.54177,0.05745,-0.00152,-0.05564,-0.54757,1.09085,-0.54495,0.05890,-0.00236,-0.00000,-0.00321,-0.00000,-0.00294,0.62716,0.15513,-1.61856,0.17148,0.22215,0.00217,0.48422,-0.13583,-0.96807,-0.00711,0.29210,-0.00027,-0.00010,-0.00100,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0100,0.00011,0.01492,0.46273,1.00000,0.00027,0.00083,0.00079,0.00868,0.01089,0.30150,0.30051,0.00166,0.01779,2,0.03487,0,0.04900,0.01900,0.004428,-0.005492,39.7433,0.004158,-0.005228,40.6045,-0.000159,-0.012438,23.2769,-0.000346,-0.011348,24.4353,-0.00187,-0.05586,-0.54751,1.08783,-0.54166,0.05808,-0.00153,-0.05627,-0.54748,1.09069,-0.54489,0.05955,-0.00236,-0.00000,-0.00321,-0.00000,-0.00299,0.63366,0.15647,-1.62126,0.17229,0.22234,0.00222,0.48765,-0.13705,-0.96503,-0.00786,0.29382,-0.00027,-0.00010,-0.00101,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0150,0.00012,0.01509,0.46273,1.00000,0.00028,0.00083,0.00080,0.00868,0.01101,0.30150,0.30051,0.00166,0.01795,2,0.03487,0,0.04900,0.01900,0.004439,-0.005485,39.8168,0.004170,-0.005222,40.6772,-0.000194,-0.012548,23.2033,-0.000379,-0.011447,24.3626,-0.00190,-0.05649,-0.54742,1.08763,-0.54156,0.05870,-0.00155,-0.05690,-0.54738,1.09052,-0.54481,0.06020,-0.00236,-0.00000,-0.00322,-0.00000,-0.00304,0.64020,0.15782,-1.62396,0.17310,0.22252,0.00227,0.49108,-0.13828,-0.96199,-0.00861,0.29555,-0.00027,-0.00010,-0.00102,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0200,0.00012,0.01526,0.46273,1.00000,0.00028,0.00083,0.00081,0.00868,0.01114,0.30150,0.30051,0.00166,0.01811,2,0.03487,0,0.04900,0.01900,0.004450,-0.005477,39.8906,0.004182,-0.005215,40.7502,-0.000229,-0.012660,23.1295,-0.000413,-0.011548,24.2897,-0.00192,-0.05713,-0.54733,1.08744,-0.54146,0.05934,-0.00157,-0.05754,-0.54729,1.09035,-0.54474,0.06086,-0.00235,-0.00000,-0.00323,-0.00000,-0.00309,0.64678,0.15918,-1.62666,0.17392,0.22269,0.00232,0.49451,-0.13951,-0.95893,-0.00936,0.29727,-0.00027,-0.00010,-0.00102,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0250,0.00012,0.01543,0.46273,1.00000,0.00028,0.00083,0.00082,0.00868,0.01127,0.30150,0.30051,0.00166,0.01827,2,0.03487,0,0.04900,0.01900,0.004461,-0.005469,39.9645,0.004193,-0.005208,40.8234,-0.000264,-0.012772,23.0554,-0.000446,-0.011649,24.2166,-0.00194,-0.05776,-0.54723,1.08724,-0.54135,0.05997,-0.00159,-0.05818,-0.54719,1.09018,-0.54467,0.06152,-0.00235,-0.00000,-0.00323,-0.00000,-0.00315,0.65339,0.16054,-1.62937,0.17474,0.22283,0.00237,0.49792,-0.14074,-0.95587,-0.01012,0.29900,-0.00027,-0.00010,-0.00103,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0300,0.00012,0.01560,0.46273,1.00000,0.00028,0.00083,0.00083,0.00868,0.01139,0.30150,0.30051,0.00166,0.01843,2,0.03487,0,0.04900,0.01900,0.004473,-0.005460,40.0387,0.004205,-0.005201,40.8967,-0.000300,-0.012886,22.9811,-0.000480,-0.011751,24.1432,-0.00197,-0.05840,-0.54714,1.08704,-0.54124,0.06061,-0.00161,-0.05882,-0.54709,1.09000,-0.54459,0.06218,-0.00235,-0.00000,-0.00324,-0.00000,-0.00320,0.66004,0.16190,-1.63208,0.17556,0.22295,0.00242,0.50133,-0.14197,-0.95279,-0.01087,0.30074,-0.00027,-0.00010,-0.00103,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0350,0.00012,0.01578,0.46273,1.00000,0.00029,0.00083,0.00084,0.00868,0.01152,0.30150,0.30051,0.00167,0.01859,2,0.03487,0,0.04900,0.01900,0.004484,-0.005451,40.1131,0.004216,-0.005193,40.9703,-0.000336,-0.013000,22.9066,-0.000514,-0.011854,24.0697,-0.00199,-0.05905,-0.54705,1.08683,-0.54113,0.06125,-0.00163,-0.05946,-0.54699,1.08982,-0.54452,0.06285,-0.00235,-0.00000,-0.00325,-0.00000,-0.00325,0.66673,0.16326,-1.63479,0.17638,0.22306,0.00247,0.50473,-0.14321,-0.94971,-0.01163,0.30248,-0.00027,-0.00010,-0.00104,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0400,0.00012,0.01595,0.46273,1.00000,0.00029,0.00083,0.00085,0.00868,0.01165,0.30150,0.30051,0.00167,0.01875,2,0.03487,0,0.04900,0.01900,0.004495,-0.005442,40.1876,0.004227,-0.005185,41.0441,-0.000372,-0.013116,22.8320,-0.000549,-0.011958,23.9960,-0.00201,-0.05969,-0.54695,1.08663,-0.54102,0.06189,-0.00165,-0.06011,-0.54689,1.08964,-0.54444,0.06352,-0.00235,-0.00000,-0.00326,-0.00000,-0.00330,0.67345,0.16463,-1.63750,0.17720,0.22315,0.00253,0.50812,-0.14444,-0.94662,-0.01238,0.30422,-0.00027,-0.00010,-0.00104,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0450,0.00013,0.01613,0.46273,1.00000,0.00029,0.00083,0.00086,0.00868,0.01178,0.30150,0.30051,0.00167,0.01892,2,0.03487,0,0.04900,0.01900,0.004506,-0.005432,40.2624,0.004239,-0.005176,41.1181,-0.000408,-0.013232,22.7571,-0.000584,-0.012062,23.9220,-0.00204,-0.06034,-0.54685,1.08642,-0.54091,0.06253,-0.00167,-0.06076,-0.54679,1.08946,-0.54436,0.06419,-0.00234,-0.00000,-0.00326,-0.00000,-0.00336,0.68022,0.16600,-1.64022,0.17803,0.22322,0.00258,0.51150,-0.14568,-0.94351,-0.01314,0.30596,-0.00027,-0.00010,-0.00105,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0500,0.00013,0.01630,0.46273,1.00000,0.00029,0.00083,0.00087,0.00868,0.01191,0.30150,0.30051,0.00167,0.01908,2,0.03487,0,0.04900,0.01900,0.004517,-0.005421,40.3374,0.004250,-0.005167,41.1923,-0.000445,-0.013350,22.6820,-0.000619,-0.012168,23.8479,-0.00206,-0.06099,-0.54675,1.08621,-0.54079,0.06318,-0.00169,-0.06142,-0.54668,1.08927,-0.54428,0.06486,-0.00234,-0.00000,-0.00327,-0.00000,-0.00341,0.68702,0.16738,-1.64294,0.17886,0.22327,0.00263,0.51487,-0.14693,-0.94040,-0.01390,0.30771,-0.00027,-0.00010,-0.00106,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0550,0.00013,0.01648,0.46273,1.00000,0.00029,0.00083,0.00088,0.00868,0.01204,0.30150,0.30051,0.00167,0.01924,2,0.03487,0,0.04900,0.01900,0.004528,-0.005411,40.4125,0.004262,-0.005157,41.2667,-0.000482,-0.013469,22.6067,-0.000654,-0.012275,23.7736,-0.00209,-0.06165,-0.54665,1.08599,-0.54068,0.06383,-0.00171,-0.06208,-0.54658,1.08908,-0.54420,0.06554,-0.00234,-0.00000,-0.00328,-0.00000,-0.00347,0.69385,0.16876,-1.64566,0.17969,0.22330,0.00269,0.51824,-0.14817,-0.93728,-0.01466,0.30947,-0.00027,-0.00010,-0.00106,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0600,0.00013,0.01666,0.46273,1.00000,0.00030,0.00083,0.00089,0.00868,0.01217,0.30150,0.30051,0.00167,0.01940,2,0.03487,0,0.04900,0.01900,0.004539,-0.005399,40.4879,0.004273,-0.005147,41.3413,-0.000519,-0.013588,22.5312,-0.000690,-0.012382,23.6990,-0.00211,-0.06231,-0.54655,1.08577,-0.54056,0.06448,-0.00174,-0.06274,-0.54647,1.08888,-0.54412,0.06622,-0.00234,-0.00000,-0.00329,-0.00000,-0.00352,0.70072,0.17014,-1.64839,0.18052,0.22331,0.00274,0.52159,-0.14941,-0.93415,-0.01542,0.31122,-0.00027,-0.00010,-0.00107,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0650,0.00013,0.01684,0.46273,1.00000,0.00030,0.00084,0.00090,0.00868,0.01230,0.30151,0.30051,0.00167,0.01957,2,0.03487,0,0.04900,0.01900,0.004550,-0.005387,40.5635,0.004284,-0.005137,41.4161,-0.000557,-0.013709,22.4556,-0.000726,-0.012490,23.6243,-0.00214,-0.06297,-0.54645,1.08555,-0.54044,0.06514,-0.00176,-0.06340,-0.54636,1.08869,-0.54403,0.06690,-0.00233,-0.00000,-0.00329,-0.00000,-0.00358,0.70763,0.17152,-1.65111,0.18135,0.22330,0.00280,0.52494,-0.15066,-0.93101,-0.01619,0.31298,-0.00027,-0.00010,-0.00108,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0700,0.00013,0.01702,0.46273,1.00000,0.00030,0.00084,0.00091,0.00868,0.01243,0.30151,0.30051,0.00167,0.01973,2,0.03487,0,0.04900,0.01900,0.004561,-0.005375,40.6392,0.004296,-0.005126,41.4910,-0.000595,-0.013831,22.3797,-0.000762,-0.012600,23.5494,-0.00216,-0.06363,-0.54634,1.08533,-0.54032,0.06580,-0.00178,-0.06407,-0.54625,1.08849,-0.54395,0.06759,-0.00233,-0.00000,-0.00330,-0.00000,-0.00364,0.71458,0.17291,-1.65384,0.18219,0.22327,0.00285,0.52828,-0.15191,-0.92787,-0.01695,0.31475,-0.00027,-0.00010,-0.00108,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0750,0.00014,0.01720,0.46273,1.00000,0.00030,0.00084,0.00092,0.00868,0.01257,0.30151,0.30051,0.00167,0.01990,2,0.03487,0,0.04900,0.01900,0.004572,-0.005363,40.7151,0.004307,-0.005115,41.5662,-0.000633,-0.013954,22.3037,-0.000799,-0.012710,23.4743,-0.00219,-0.06430,-0.54623,1.08510,-0.54020,0.06646,-0.00180,-0.06474,-0.54613,1.08829,-0.54386,0.06828,-0.00233,-0.00000,-0.00331,-0.00000,-0.00370,0.72157,0.17430,-1.65657,0.18303,0.22323,0.00291,0.53160,-0.15316,-0.92471,-0.01771,0.31652,-0.00027,-0.00010,-0.00109,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0800,0.00014,0.01738,0.46273,1.00000,0.00031,0.00084,0.00093,0.00868,0.01270,0.30151,0.30051,0.00167,0.02006,2,0.03487,0,0.04900,0.01900,0.004583,-0.005349,40.7913,0.004318,-0.005103,41.6415,-0.000672,-0.014079,22.2274,-0.000836,-0.012822,23.3990,-0.00221,-0.06496,-0.54613,1.08487,-0.54008,0.06712,-0.00182,-0.06541,-0.54602,1.08808,-0.54377,0.06897,-0.00233,-0.00000,-0.00332,-0.00000,-0.00376,0.72859,0.17570,-1.65930,0.18386,0.22316,0.00297,0.53492,-0.15441,-0.92155,-0.01848,0.31829,-0.00027,-0.00010,-0.00110,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0850,0.00014,0.01756,0.46273,1.00000,0.00031,0.00084,0.00094,0.00868,0.01284,0.30151,0.30051,0.00167,0.02023,2,0.03487,0,0.04900,0.01900,0.004594,-0.005336,40.8676,0.004329,-0.005091,41.7171,-0.000711,-0.014204,22.1510,-0.000873,-0.012934,23.3235,-0.00224,-0.06564,-0.54602,1.08463,-0.53995,0.06779,-0.00184,-0.06608,-0.54590,1.08787,-0.54368,0.06967,-0.00233,-0.00000,-0.00333,-0.00000,-0.00382,0.73564,0.17710,-1.66203,0.18470,0.22308,0.00302,0.53822,-0.15566,-0.91837,-0.01925,0.32007,-0.00027,-0.00010,-0.00110,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0900,0.00014,0.01774,0.46273,1.00000,0.00031,0.00084,0.00096,0.00868,0.01297,0.30151,0.30051,0.00167,0.02039,2,0.03487,0,0.04900,0.01900,0.004604,-0.005322,40.9440,0.004341,-0.005078,41.7928,-0.000751,-0.014330,22.0744,-0.000910,-0.013047,23.2479,-0.00226,-0.06631,-0.54591,1.08440,-0.53982,0.06846,-0.00186,-0.06676,-0.54578,1.08766,-0.54359,0.07037,-0.00232,-0.00000,-0.00333,-0.00000,-0.00388,0.74274,0.17850,-1.66477,0.18555,0.22297,0.00308,0.54151,-0.15691,-0.91519,-0.02001,0.32185,-0.00027,-0.00010,-0.00111,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0950,0.00014,0.01793,0.46273,1.00000,0.00031,0.00084,0.00097,0.00868,0.01311,0.30151,0.30051,0.00167,0.02056,2,0.03487,0,0.04900,0.01900,0.004615,-0.005307,41.0207,0.004352,-0.005065,41.8687,-0.000790,-0.014458,21.9976,-0.000948,-0.013161,23.1720,-0.00229,-0.06699,-0.54579,1.08416,-0.53970,0.06913,-0.00188,-0.06744,-0.54567,1.08745,-0.54350,0.07107,-0.00232,-0.00000,-0.00334,-0.00000,-0.00394,0.74987,0.17990,-1.66750,0.18639,0.22285,0.00314,0.54479,-0.15817,-0.91200,-0.02078,0.32363,-0.00027,-0.00010,-0.00112,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1000,0.00015,0.01811,0.46273,1.00000,0.00031,0.00084,0.00098,0.00868,0.01324,0.30151,0.30051,0.00167,0.02073,2,0.03488,0,0.04900,0.01900,0.004626,-0.005292,41.0975,0.004363,-0.005051,41.9448,-0.000830,-0.014587,21.9206,-0.000986,-0.013277,23.0960,-0.00232,-0.06767,-0.54568,1.08391,-0.53957,0.06980,-0.00190,-0.06813,-0.54554,1.08723,-0.54340,0.07177,-0.00232,-0.00000,-0.00335,-0.00000,-0.00400,0.75704,0.18131,-1.67023,0.18723,0.22270,0.00320,0.54806,-0.15942,-0.90880,-0.02155,0.32542,-0.00027,-0.00010,-0.00112,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1050,0.00015,0.01830,0.46273,1.00000,0.00032,0.00084,0.00099,0.00868,0.01338,0.30151,0.30051,0.00167,0.02090,2,0.03488,0,0.04900,0.01900,0.004637,-0.005277,41.1746,0.004374,-0.005038,42.0211,-0.000871,-0.014717,21.8435,-0.001024,-0.013393,23.0198,-0.00234,-0.06835,-0.54556,1.08367,-0.53944,0.07048,-0.00192,-0.06881,-0.54542,1.08701,-0.54331,0.07248,-0.00232,-0.00000,-0.00336,-0.00000,-0.00406,0.76425,0.18272,-1.67297,0.18808,0.22254,0.00326,0.55132,-0.16068,-0.90560,-0.02232,0.32722,-0.00027,-0.00010,-0.00113,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1100,0.00015,0.01848,0.46273,1.00000,0.00032,0.00084,0.00100,0.00868,0.01351,0.30151,0.30051,0.00167,0.02106,2,0.03488,0,0.04900,0.01900,0.004647,-0.005261,41.2518,0.004385,-0.005023,42.0975,-0.000911,-0.014849,21.7661,-0.001063,-0.013511,22.9434,-0.00237,-0.06904,-0.54545,1.08342,-0.53930,0.07116,-0.00194,-0.06950,-0.54530,1.08679,-0.54321,0.07319,-0.00232,-0.00000,-0.00337,-0.00000,-0.00412,0.77149,0.18413,-1.67571,0.18893,0.22235,0.00333,0.55457,-0.16194,-0.90238,-0.02309,0.32902,-0.00027,-0.00010,-0.00114,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1150,0.00015,0.01867,0.46273,1.00000,0.00032,0.00084,0.00101,0.00868,0.01365,0.30151,0.30051,0.00167,0.02123,2,0.03488,0,0.04900,0.01900,0.004658,-0.005244,41.3291,0.004396,-0.005008,42.1741,-0.000953,-0.014981,21.6886,-0.001102,-0.013629,22.8669,-0.00239,-0.06973,-0.54533,1.08316,-0.53917,0.07184,-0.00197,-0.07019,-0.54517,1.08656,-0.54311,0.07390,-0.00231,-0.00000,-0.00338,-0.00000,-0.00419,0.77877,0.18554,-1.67844,0.18977,0.22215,0.00339,0.55780,-0.16320,-0.89916,-0.02386,0.33082,-0.00027,-0.00010,-0.00114,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1200,0.00015,0.01886,0.46273,1.00000,0.00032,0.00084,0.00102,0.00868,0.01379,0.30151,0.30051,0.00167,0.02140,2,0.03488,0,0.04900,0.01900,0.004669,-0.005228,41.4066,0.004407,-0.004993,42.2509,-0.000994,-0.015115,21.6110,-0.001141,-0.013749,22.7902,-0.00242,-0.07042,-0.54521,1.08291,-0.53903,0.07252,-0.00199,-0.07089,-0.54504,1.08633,-0.54301,0.07462,-0.00231,-0.00000,-0.00339,-0.00000,-0.00425,0.78609,0.18696,-1.68118,0.19063,0.22192,0.00345,0.56102,-0.16446,-0.89593,-0.02464,0.33262,-0.00027,-0.00010,-0.00115,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1250,0.00015,0.01905,0.46273,1.00000,0.00033,0.00084,0.00103,0.00868,0.01393,0.30151,0.30051,0.00168,0.02157,2,0.03488,0,0.04900,0.01900,0.004679,-0.005210,41.4843,0.004418,-0.004977,42.3278,-0.001036,-0.015251,21.5331,-0.001181,-0.013870,22.7133,-0.00245,-0.07111,-0.54508,1.08265,-0.53889,0.07321,-0.00201,-0.07159,-0.54491,1.08610,-0.54291,0.07534,-0.00231,-0.00000,-0.00339,-0.00000,-0.00432,0.79344,0.18838,-1.68391,0.19148,0.22168,0.00351,0.56423,-0.16572,-0.89269,-0.02541,0.33444,-0.00027,-0.00010,-0.00116,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
